Keuwl Accelerometer Data File
2019-05-06 18-33-32

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
277.9062805,-6.983886,-23.403322,8.605958,25.895031,70.589127,253.384140
277.9172668,-7.759608,-20.604500,12.695254,25.415081,60.031979,249.363739
277.9261169,-6.816292,-16.373945,14.477737,22.894819,50.775642,247.398575
277.9360962,-4.772841,-12.209231,13.085509,18.522308,45.051338,248.648438
277.9479675,-2.756923,-9.199720,10.149021,13.972763,43.419304,253.317856
277.9559326,-0.727837,-7.568071,5.287594,9.260891,55.182835,264.506653
277.9660034,-0.020351,-6.682217,-2.731784,7.219078,112.235336,269.825500
277.9759827,-0.288501,-6.619968,-7.730877,10.182027,139.399628,267.504608
277.9859009,-0.448913,-7.380127,-8.365341,11.164530,138.527908,266.519135
277.9959717,0.476446,-8.107965,-3.567361,8.870859,113.712265,273.362976
278.0070190,1.640028,-7.259220,4.355053,8.622787,59.664444,282.730743
278.0158386,2.467225,-4.705803,8.000225,9.603926,33.590172,297.667755
278.0260925,2.899378,-1.899799,7.463924,8.229568,24.910862,326.765442
278.0361328,2.984372,0.623690,6.756437,7.412484,24.287313,11.804078
278.0475159,1.963245,2.157176,7.477092,8.025873,21.310686,47.694675
278.0577393,0.233435,2.583344,8.866926,9.238536,16.305958,84.836693
278.0663452,-1.163582,2.505532,10.618284,10.971763,14.583228,114.910400
278.0766602,-2.091335,1.920150,10.402806,10.783276,15.265369,137.443542
278.0880432,-2.898181,1.126472,9.846154,10.325461,17.526060,158.759781
278.0959167,-3.682282,0.368707,9.351752,10.057356,21.589792,174.282028
278.1058960,-4.305972,-0.262165,8.775947,9.778925,26.177107,183.484100
278.1160583,-4.633977,-0.778116,8.453926,9.672026,29.066137,189.531921
278.1262512,-4.844667,-1.301249,7.596802,9.103595,33.437881,195.034470
278.1361084,-4.723760,-2.731784,2.187103,5.878773,68.158890,210.041092
278.1460876,-5.989096,-7.176620,-17.905037,20.198107,152.433090,230.154037
278.1563721,-3.679888,-13.875596,-24.208971,28.145124,149.333206,255.146759
278.1658325,-3.089717,-22.695835,-19.911379,30.349798,131.000305,262.247650
278.1760864,-3.342306,-26.643873,-21.066580,34.130161,128.115036,262.849945
278.1861572,-1.929727,-22.412123,-19.935320,30.057346,131.547653,265.078857
278.1976013,0.401029,-15.764621,-13.880384,21.008312,131.353973,271.457214
278.2064514,2.394202,-9.937134,-8.926781,13.570786,131.131836,283.546356
278.2164001,4.121618,-5.249287,-3.815161,7.687536,119.754105,308.138184
278.2264404,3.025074,-4.598064,2.018312,5.862325,69.861832,303.340973
278.2367249,2.536657,-9.051279,8.962694,12.988077,46.364277,285.655731
278.2460022,3.139996,-9.051279,10.509348,14.220817,42.352715,289.132263
278.2561951,-2.145205,-15.957355,2.239776,16.255943,82.080482,262.343414
278.2662048,-8.419210,-22.825123,-7.823054,25.555225,107.825768,249.753143
278.2762756,-8.191761,-25.615564,-4.021062,27.192482,98.503746,252.265915
278.2861023,-8.191761,-18.283321,1.576582,20.096527,85.500496,245.865448
278.2959900,-6.939594,-9.046491,1.576582,11.510107,82.127235,232.508057
278.3064575,-6.359000,-3.035848,10.676943,12.792590,33.423779,205.520264
278.3169861,-7.637504,-3.423708,15.806520,17.885729,27.901867,204.145538
278.3260498,-7.637504,-3.423708,15.806520,17.885729,27.901867,204.145538
278.3361816,-6.926425,-5.796362,15.276204,17.746426,30.592960,219.924194
278.3464355,-5.297171,-7.671022,11.258734,14.617240,39.624859,235.373245
278.3559875,-3.773262,-9.290700,7.554904,12.555125,53.005482,247.896301
278.3660278,-3.331532,-11.006145,4.513070,12.353224,68.571777,253.159073
278.3759460,-2.977190,-12.088325,2.723404,12.743947,77.660622,256.164185
278.3858643,-3.307590,-13.658920,2.667141,14.304542,79.254074,256.387512
278.3963013,-4.325125,-14.857219,4.115633,16.011936,75.105782,253.769043
278.4061890,-4.232949,-16.134525,2.173935,16.821615,82.574631,255.299545
278.4158325,-3.174711,-17.786524,0.169988,18.068430,89.460953,259.879852
278.4258423,-1.647211,-17.398664,1.173159,17.515797,86.159615,264.591675
278.4358215,0.016759,-15.579070,2.390610,15.761432,81.276009,270.061646
278.4459534,1.754950,-13.024457,3.435679,13.583822,75.349373,277.673981
278.4557800,3.622427,-10.590752,3.423708,11.705032,72.992378,288.882568
278.4660645,4.916493,-8.742428,3.351882,10.575305,71.521202,299.352173
278.4757690,5.372589,-7.504625,4.027047,10.069818,66.427284,305.598999
278.4857483,4.204218,-7.180211,9.528923,12.650346,41.126965,300.350189
278.4957886,4.003105,-8.389283,8.468291,12.574453,47.665943,295.509033
278.5057373,4.556166,-10.074800,4.722563,12.023429,66.872406,294.334106
278.5158691,5.546168,-10.785878,-0.117316,12.128846,90.554199,297.212524
278.5260620,6.611588,-9.928755,-5.218163,13.020081,113.626831,303.659760
278.5359192,6.724115,-8.280347,-9.947908,14.585567,133.003098,309.078583
278.5458374,5.360618,-7.923611,-13.578715,16.610277,144.834198,304.079803
278.5559692,3.022680,-8.989030,-14.323312,17.178373,146.490997,288.585907
278.5659180,1.219846,-9.384073,-11.541249,14.924788,140.650620,277.406403
278.5764160,0.275333,-9.312247,-7.918822,12.227080,130.364365,271.693573
278.5863647,-0.244209,-9.409213,-4.879383,10.601948,117.402245,268.513275
278.5967407,-0.571017,-9.716867,-2.589329,10.072149,104.896759,266.636841
278.6062622,-0.902614,-10.287885,-0.776918,10.356586,94.302193,264.985962
278.6163025,-1.125275,-10.873267,0.556652,10.945503,87.084869,264.091492
278.6259460,-1.188721,-11.799823,1.509544,11.955233,82.746109,264.247406
278.6360168,-1.296460,-13.436260,2.561796,13.739603,79.254120,264.488617
278.6459351,-1.033098,-14.812926,4.095282,15.403293,74.581314,266.010468
278.6559143,-0.266953,-15.282189,4.685453,15.986558,72.957138,268.999237
278.6664734,1.031901,-14.765042,1.793257,14.909294,83.091866,273.997803
278.6761475,1.760935,-14.690822,-4.084508,15.349408,105.432442,276.835236
278.6858215,1.877054,-15.349227,-10.119094,18.480209,123.200035,276.972076
278.6961670,1.004368,-16.855181,-14.790181,22.446722,131.216156,273.410126
278.7059631,0.565032,-18.535910,-16.059109,24.531494,130.891785,271.746002
278.7159729,1.168370,-18.070238,-13.327324,22.483686,126.352776,273.699432
278.7261963,1.708263,-16.830040,-9.520543,19.411572,119.370628,275.795715
278.7358398,2.035071,-16.543934,-5.790377,17.645729,109.156288,277.012726
278.7460632,2.201468,-16.901867,-2.363077,17.207664,97.893204,277.420990
278.7559509,2.242170,-17.282545,1.509544,17.492638,85.049446,277.392029
278.7661438,1.974019,-16.929399,5.062540,17.780062,73.457214,276.650818
278.7761536,1.174356,-17.037140,6.634333,18.320961,68.769730,273.943115
278.7857971,-0.020351,-17.793707,6.847417,19.065769,68.952171,269.934479
278.7959900,-1.006762,-19.205090,5.708974,20.060944,73.466164,266.999207
278.8058777,-1.738190,-20.681114,4.665102,21.271883,77.331589,265.195740
278.8161926,-2.322376,-21.531055,4.128801,22.046015,79.205849,263.843781
278.8261414,-3.318364,-21.587320,4.408922,22.281439,78.587326,261.260986
278.8359375,-4.687847,-20.857088,4.961983,21.945736,76.932289,257.332672
278.8460083,-6.329072,-19.674353,6.783970,21.752232,71.827759,252.167450
278.8564148,-7.474698,-17.782932,10.029311,21.741455,62.529041,247.201523
278.8659363,-7.026982,-14.389153,12.158954,20.106375,52.790493,243.971298
278.8761902,-4.869806,-10.706870,11.177331,16.226053,46.460785,245.542526
278.8861694,-1.584962,-8.020576,3.614048,8.938851,66.152245,258.821686
278.8954773,-1.584962,-8.020576,3.614048,8.938851,66.152245,258.821686
278.8969421,-1.584962,-8.020576,3.614048,8.938851,66.152245,258.821686
278.9061279,-0.548272,-7.963115,-1.881842,8.200801,103.265907,266.061310
278.9159546,-0.548272,-7.589619,-5.482722,9.378867,125.773499,265.868134
278.9261169,-0.277727,-7.515399,-6.157887,9.719975,129.310974,267.883636
278.9361267,0.998382,-5.985504,4.618415,7.625797,52.725777,279.469757
278.9449463,0.998382,-5.985504,4.618415,7.625797,52.725777,279.469757
278.9463806,0.998382,-5.985504,4.618415,7.625797,52.725777,279.469757
278.9559631,1.161188,-3.046622,7.405266,8.091244,23.763050,290.863831
278.9661255,1.228225,-0.193930,6.212954,6.336161,11.317467,351.027374
278.9761658,0.986411,1.745373,5.327099,5.691864,20.623583,60.526699
278.9859924,-0.044293,2.442086,6.173449,6.639068,21.585932,91.039078
278.9961548,-0.950498,2.576161,8.236053,8.681741,18.438477,110.251999
279.0064087,-1.570596,2.182315,8.973468,9.367625,16.679855,125.742294
279.0158691,-2.347515,1.363498,8.799889,9.209126,17.144993,149.850861
279.0261536,-3.131616,0.422577,8.945934,9.487640,19.454893,172.314987
279.0359497,-3.639187,-0.562637,8.898050,9.629930,22.482025,188.788651
279.0460510,-4.007894,-1.659182,8.435969,9.485868,27.212105,202.488510
279.0561829,-4.118027,-2.682703,7.030573,8.578112,34.955776,213.082367
279.0661316,-4.228160,-4.507085,0.044293,6.180058,89.589355,226.828888
279.0762939,-5.456386,-8.615535,-19.549854,22.049862,152.451584,237.653122
279.0862732,-2.291251,-14.963760,-19.078196,24.354496,141.568710,261.294495
279.0963745,-0.906205,-22.627600,-15.863980,27.649509,125.012329,267.706604
279.1062012,-1.235408,-24.694994,-19.546263,31.518650,128.327026,267.136078
279.1164856,0.277727,-20.357897,-19.972431,28.520502,134.449738,270.781586
279.1259766,2.075773,-14.851233,-15.349227,21.458488,135.667679,277.956757
279.1365356,3.489549,-10.405201,-9.738416,14.672487,131.584167,288.539703
279.1480713,3.902549,-8.019379,-6.376956,10.963845,125.565628,295.949402
279.1626282,2.750938,-8.568848,-4.278439,9.964830,115.426559,287.798676
279.1661072,1.657985,-13.090298,-0.045490,13.194957,90.197525,277.218506
279.1761780,0.878672,-18.476055,5.826290,19.392843,72.516266,272.722778
279.1860657,-1.751359,-20.169952,7.985860,21.763920,68.473526,265.037445
279.1962585,-4.808754,-16.567875,5.255273,18.034313,73.057961,253.814865
279.2062683,-6.442797,-10.796653,2.772485,12.874937,77.564537,239.173767
279.2160950,-7.669825,-5.697003,0.790087,9.586777,85.272652,216.604279
279.2259521,-10.032902,-1.331176,1.714248,10.264979,80.386581,187.557922
279.2364502,-11.660959,-0.117316,9.477448,15.027101,50.898926,180.576416
279.2460327,-12.348095,-3.581726,15.327680,20.006048,39.990387,196.175491
279.2561646,-10.527305,-6.570887,14.912285,19.400436,39.766541,211.971405
279.2663879,-7.501034,-8.335413,11.490971,16.055748,44.300056,228.015976
279.2758484,-5.024232,-9.408015,7.763199,13.191699,53.949989,241.896118
279.2858887,-3.855862,-10.909180,5.303157,12.727975,65.376503,250.533981
279.2960205,-2.876633,-12.024879,4.165911,13.047128,71.379578,256.546356
279.3058472,-1.877054,-12.966996,4.714183,13.924434,70.211151,261.763275
279.3161621,-2.245761,-14.680048,5.234922,15.746481,70.582436,261.302307
279.3259583,-1.966837,-15.474923,4.993108,16.379036,72.251015,262.756653
279.3358459,-0.824802,-16.891092,2.975993,17.171076,80.019424,267.204437
279.3460388,0.283713,-17.195156,1.505953,17.263308,84.995483,270.945282
279.3560791,1.413776,-16.338032,1.176750,16.441252,85.895660,274.945648
279.3661499,2.900575,-14.639346,1.499967,14.999124,84.260620,281.207184
279.3761902,5.002685,-12.299014,1.988384,13.425583,81.482925,292.134277
279.3860779,7.936779,-12.299014,2.948459,14.931565,78.611252,302.834900
279.3959656,7.936779,-9.564836,9.793482,15.823742,51.763374,309.685455
279.4061279,7.977480,-8.322245,13.656527,17.871784,40.169552,313.788269
279.4158936,5.711368,-8.811859,13.656527,17.226994,37.557690,302.949127
279.4262390,5.780800,-10.901998,3.895366,12.940058,72.480423,297.934845
279.4365845,6.511032,-12.609063,-0.580594,14.202785,92.342842,297.310791
279.4465332,6.675035,-12.671312,-4.718972,15.079354,108.236656,297.779510
279.4570618,7.423223,-9.206903,-8.677784,14.668852,126.269135,308.878082
279.4663696,7.423223,-9.206903,-8.677784,14.668852,126.269135,308.878082
279.4759827,6.046556,-8.730456,-13.539210,17.207321,141.890106,304.705780
279.4862671,3.286042,-9.522937,-16.256630,19.124916,148.214233,289.037811
279.4962158,1.019930,-9.994595,-14.523228,17.659454,145.326294,275.826752
279.5058899,-0.074220,-10.008960,-10.614694,14.589602,136.681549,269.575134
279.5159607,-0.445322,-9.797073,-6.514623,11.773753,123.594902,267.397430
279.5260925,-0.387861,-9.327810,-3.416526,9.941384,110.100449,267.618958
279.5376282,-0.556652,-9.084799,0.578200,9.120183,86.365135,266.493713
279.5459900,-0.556652,-9.495404,0.578200,9.529264,86.521370,266.644958
279.5560913,-0.875081,-10.654198,2.190695,10.912233,78.418839,265.304565
279.5666199,-1.217452,-12.544420,3.711013,13.138351,73.593132,264.456726
279.5761719,-1.083376,-14.068329,4.732140,14.882363,71.459816,265.596436
279.5867310,-0.205901,-13.997701,3.123236,14.343383,77.423233,269.157257
279.5958862,0.339977,-13.915100,-0.915782,13.949346,93.764206,271.399597
279.6061707,0.561440,-14.349648,-5.442020,15.357186,110.754417,272.240601
279.6160889,0.239420,-14.885949,-9.907207,17.882996,123.641968,270.921448
279.6259766,-0.421380,-15.649699,-14.296975,21.201277,132.403305,268.457642
279.6360474,-0.169988,-16.497248,-14.464569,21.941099,131.242355,269.409637
279.6458740,0.695516,-16.955736,-11.145009,20.302511,123.294823,272.348938
279.6561890,1.466449,-16.900669,-7.199365,18.428617,112.995712,274.959045
279.6661682,2.123657,-16.961721,-3.629610,17.475239,101.987610,277.136475
279.6758118,2.519897,-17.170017,-0.506374,17.361330,91.671371,278.349213
279.6860352,2.598906,-16.907852,2.319981,17.263027,82.276642,278.738556
279.6959229,2.134431,-16.261417,4.054581,16.894648,76.113930,277.477753
279.7059937,1.325191,-16.315287,4.337096,16.933846,75.160042,274.643585
279.7161560,0.313640,-17.454927,4.167108,17.948193,76.574890,271.029419
279.7258301,-0.726640,-19.533094,4.035427,19.958818,78.335083,267.869568
279.7360535,-1.555034,-21.648373,4.078523,22.084032,79.357407,265.891418
279.7458496,-2.369063,-22.850262,4.181473,23.350197,79.684021,264.080841
279.7561340,-3.538630,-23.311146,4.894945,24.080946,78.271729,261.368408
279.7659607,-5.000290,-22.722172,5.578490,23.925293,76.516647,257.589172
279.7758484,-6.733692,-20.799627,8.409634,23.424112,68.960213,252.061111
279.7860413,-8.123527,-18.069040,11.846510,23.082930,59.121769,245.792145
279.7959290,-7.305906,-13.607446,12.142194,19.646164,51.826561,241.768433
279.8061829,-5.912481,-10.169372,8.961497,14.787901,52.699024,239.826248
279.8161621,-4.412514,-8.422802,3.519476,10.139062,69.688705,242.350983
279.8258362,-2.910152,-7.620744,-0.561440,8.176793,93.937180,249.099518
279.8360596,-1.863886,-6.983886,-2.766500,7.739655,110.943359,255.056976
279.8458557,-1.252167,-6.779182,-3.933673,7.937192,119.709335,259.534973
279.8559570,-0.867898,-6.366182,-3.137601,7.150249,116.027985,262.236755
279.8661804,-0.086191,-6.351817,0.624887,6.383063,84.381882,269.222565
279.8758850,0.859518,-5.801151,5.181053,7.825307,48.540581,278.427826
279.8860168,1.610101,-3.640384,7.423223,8.423126,28.201550,293.859253
279.8958740,1.934515,-1.051055,6.751649,7.101537,18.060316,331.484009
279.9058838,1.684321,1.142034,6.050148,6.383217,18.590548,34.138775
279.9163513,0.609324,2.343924,7.162254,7.560631,18.682337,75.427979
279.9259033,-1.192312,2.397793,8.152257,8.580811,18.184460,116.439049
279.9359131,-2.513912,2.201468,8.225280,8.878144,22.109865,138.790909
279.9463501,-2.977190,1.813608,7.838616,8.578855,23.976299,148.651581
279.9559937,-2.928109,1.133654,7.587225,8.211271,22.481766,158.835449
279.9662476,-2.880225,0.420182,8.000225,8.513274,19.992830,171.699936
279.9764709,-2.879028,-0.329203,8.304289,8.795362,19.236471,186.523163
279.9863892,-2.670732,-1.152808,7.921216,8.438450,20.164772,203.347198
279.9964294,-2.072181,-2.246958,6.398504,7.091094,25.534004,227.317245
280.0067139,-1.217452,-4.144363,1.804031,4.681075,67.332161,253.629272
280.0160828,-1.370680,-7.408857,-14.641741,16.466648,152.769821,259.518463
280.0259399,1.162385,-13.347674,-19.722237,23.842779,145.809998,274.977051
280.0363159,0.604536,-21.720198,-17.095797,27.647762,128.195221,271.594299
280.0499878,-3.294421,-26.143486,-20.688297,33.501354,128.136429,262.817841
280.0560913,-4.040215,-22.568943,-21.162350,31.201372,132.707092,259.850616
280.0659485,-2.347515,-16.540342,-15.562311,22.831541,132.969940,261.922150
280.0759583,-0.587777,-11.423933,-10.668563,15.641930,133.003967,267.054657
280.0861816,1.082179,-8.292317,-8.738836,12.095491,136.260208,277.435303
280.0977783,2.121263,-6.913258,-5.355829,8.998766,126.525017,287.058105
280.1063843,2.165555,-10.541670,-5.355829,12.020871,116.458160,281.608673
280.1161499,1.945289,-15.750256,7.140707,17.402426,65.774544,277.040863
280.1259460,-1.242591,-19.897013,9.521740,22.092957,64.469894,266.426453
280.1361694,-5.511452,-19.813215,5.008670,21.166634,76.312248,254.455002
280.1461487,-7.904457,-15.255854,-0.579397,17.191778,91.931343,242.610138
280.1563110,-9.187749,-9.494206,-1.868674,13.343411,98.050430,225.939789
280.1666565,-9.959879,-2.492364,2.885013,10.664632,74.304695,194.049210
280.1768494,-11.516110,-2.012326,9.409213,15.006783,51.171062,189.911804
280.1862183,-12.045229,-4.811148,13.946225,19.045521,42.924019,201.772934
280.1960144,-9.945514,-6.560112,13.942634,18.339720,40.514423,213.409058
280.2066956,-6.666655,-7.241263,11.733982,15.315564,39.990807,227.365845
280.2160645,-3.750517,-7.685388,8.833407,12.294741,44.071663,243.987335
280.2262878,-2.389413,-9.202114,6.633136,11.592527,55.096874,255.444077
280.2360840,-2.134431,-11.540052,5.098453,12.795422,66.518112,259.521088
280.2465515,-2.312799,-14.264654,4.982334,15.285714,70.977036,260.790497
280.2561035,-2.699462,-15.727511,5.645528,16.926716,70.516968,260.260681
280.2662659,-2.045845,-17.385496,4.096479,17.978378,76.829132,263.288574
280.2761841,0.438139,-17.833212,2.202666,17.974068,82.960892,271.407410
280.2862244,2.268506,-17.068264,2.112883,17.347507,83.004150,277.570679
280.2959900,3.547010,-15.611392,3.345897,16.355179,78.195251,282.800659
280.3064880,5.035006,-13.134590,4.746505,14.845809,71.353996,290.973785
280.3158875,6.399701,-10.442310,5.359420,13.368672,66.365921,301.502563
280.3261719,7.400477,-8.256405,6.600814,12.903722,59.233311,311.870880
280.3360596,5.773617,-7.697359,11.575965,15.052805,39.733696,306.872742
280.3460999,5.238513,-9.334992,8.957906,13.958087,50.075939,299.299805
280.3560486,5.535394,-11.429919,4.290410,13.404897,71.333275,295.840424
280.3659058,5.814319,-12.485762,-0.241814,13.775305,91.005836,294.970276
280.3761597,6.070498,-11.561600,-4.189853,13.714095,107.789108,297.702026
280.3861389,6.359000,-9.136273,-7.752425,13.564972,124.855118,304.838562
280.3957214,5.814319,-7.402872,-12.952631,16.011854,143.992508,308.146576
280.4057617,3.823540,-7.933187,-16.572664,18.767208,152.014328,295.732574
